Chris, Ethan, Gregor, Hondson, Ilyas, Kevin, Lenny, Mark, Sangho, Sarah
-2.420837037995169361e+00,8.775750074253316768e+00,2.266242662644814665e+00,-9.463478603548011847e+00,1.033884441572894097e+01,6.208172488123140376e+00,-2.225001418193901070e+00,1.528148680590586928e+01,-3.315919084627660851e+01,-1.376422297258872085e+01
-4.492867648816219805e+00,-9.252703195897596933e-01,-5.243192769281523447e+00,-5.908097038200249784e+00,4.665410785791308967e+00,-2.030190546407698360e+00,-1.643845155626370902e+00,-1.971742842723215317e+00,-2.188363022794437640e+01,-3.905238816098618226e+00
-2.235896119129404114e-01,1.829438293694613860e+00,-1.795909275168268238e+01,-4.603001753129327689e+00,-6.490783290377193815e+00,8.511162074261894972e+00,6.684131324262213347e+00,1.213469375058429911e+01,-3.112870823871450909e+01,6.481985095998555657e+00
-4.773994516301518054e+00,7.563665274923122794e+00,-2.231818040509066137e+01,-1.409034825508230782e+01,5.569575568017722134e+00,-2.494832951171425783e+00,1.514684973973476723e+01,1.956969694565848172e+01,1.576847394468825769e-01,6.535507499769294348e+00
-1.450903615284650228e-01,-3.641489310040932459e+00,-2.097518394859795876e+01,-1.675171845978896812e+01,-1.000897979334418508e+01,-4.124530435187516275e+00,8.236926771502507405e-01,7.142456525202709905e+00,-2.812169920773408194e+01,-6.694568277681792523e+00
-4.140074552136204566e+00,6.563875834481941673e+00,-2.281756816823126144e+01,-1.777128233627146114e+00,-2.465950143134697825e+01,-5.164814484591832233e+00,7.072831930143384405e+00,-8.117157226574001072e+00,-1.658209511586162321e+01,-1.348607506382977661e+00
3.594723323448463237e+00,6.688835683279812372e+00,-2.285907777703250687e+01,-1.299350946573918364e+00,-1.162316030731247096e+01,-5.041345268082953801e+00,1.484036165518002370e+01,8.852536021832213553e-01,-2.654392387784687557e+01,-2.178686530672209631e+00
7.958688809436376133e+00,9.478406297352048426e+00,-2.706463242869097030e+01,-1.974161927390710858e+01,8.973932443368935807e+00,-1.740201957041933056e+01,2.111059746692854233e+01,1.404614227437896723e+01,-1.074751124040892591e+01,-3.852810945747289662e+00
-3.088106354448331148e-01,2.061642464125730356e+01,-2.673542350472927254e+01,-3.717801791881706341e-01,-1.280609274277798093e+01,9.781962833481498976e-01,1.687741273524229513e+01,1.071943674637168975e+01,-1.656615828385830724e+01,-1.732645686624352033e+00
-8.826648102080452141e-01,2.181230834194440149e+01,-3.545754670474023840e+01,-1.074468951525862792e+01,2.210036308296660312e+00,-1.287972777404235458e+01,4.190423595553654401e+00,1.946972387948341421e+01,-1.771237761278544909e+01,-2.078912568154313245e+00
1.284815626350473527e+00,2.068691852094055861e+01,-2.855180989778187239e+01,-1.454311701902920362e+01,1.444593629820733405e+01,-2.132563281839440350e+01,1.160228011896705241e-01,-5.071324692386046884e+00,-1.995372735896319938e+01,-7.281867313932878893e+00
2.159643996267964638e+01,1.207385309714816124e+01,-3.457985352378509702e+01,-1.552601127505469414e+01,4.191001619575691062e-01,-8.594464040288068318e+00,-6.319706819016589705e+00,3.564923943827057684e+00,-1.314374043339994103e+01,-1.140822351788080891e+00
1.387341355471247972e+01,8.265130799902454584e+00,-2.067704201045289025e+01,-1.609244241042572554e+01,9.093577586971289151e+00,1.125195814588876608e+01,-4.369495738544331154e+00,6.672785718672364474e+00,-1.339036462146943762e+01,-2.755882187019355278e+00
